campaign_id,chain_id,start_date,end_date,format,device,height,width,iremoteid,days,start_day,end_day,shop,budget
27029,12,2020-09-11,2020-12-28,butterfly,DESKTOP,298.0,398.0,['C76624'],110.0,5.0,1.0,0.0,18640.340576171875
4311,7,2019-10-14,2019-11-21,butterfly,DESKTOP,350.0,494.0,['C35403'],40.0,1.0,4.0,0.0,4919.919128417969
36126,11,2020-09-11,2020-09-22,showcase,DESKTOP,472.0,1061.0,['89069'],13.0,5.0,2.0,0.0,29714.28571428572
9988,12,2020-11-09,2020-11-22,butterfly,DESKTOP,298.0,398.0,['C104907'],15.0,1.0,7.0,0.0,5705.365447998047
20146,12,2020-11-30,2020-12-26,banner,DESKTOP,200.0,995.0,['111412'],28.0,1.0,6.0,0.0,15150.92236328125
26573,11,2019-10-28,2019-11-01,butterfly,DESKTOP,488.0,270.0,['CB4724'],6.0,1.0,5.0,0.0,4036.691162109375
6069,12,2021-05-12,2021-05-23,tg,DESKTOP,298.0,796.0,['C143958'],13.0,3.0,7.0,0.0,8135.997314453125
21441,12,2021-03-12,2021-03-18,banner,DESKTOP,200.0,995.0,['134248'],8.0,5.0,4.0,0.0,5180.68603515625
36816,11,2019-11-05,2019-11-07,butterfly,DESKTOP,486.0,278.0,['C35911'],4.0,2.0,4.0,0.0,2970.236328125
22977,10,2020-06-30,2020-08-04,butterfly,DESKTOP,420.0,574.0,['C69305'],37.0,2.0,2.0,0.0,15905.24853515625
10209,11,2021-09-02,2021-09-28,butterfly,DESKTOP,486.0,532.0,['C163695'],28.0,4.0,2.0,0.0,9814.411865234377
25173,12,2020-06-25,2020-06-29,tg,DESKTOP,298.0,796.0,['C67701'],6.0,4.0,1.0,0.0,3738.132568359375
15610,11,2020-09-16,2020-11-18,showcase,DESKTOP,472.0,1047.0,['88282'],65.0,3.0,3.0,0.0,148571.42857142858
13924,11,2021-02-15,2021-02-28,showcase,DESKTOP,438.0,266.0,['123366'],15.0,1.0,7.0,0.0,34285.71428571429
646,12,2020-05-07,2020-05-18,tg,DESKTOP,298.0,796.0,"['C50646', 'C58652', 'C58660']",12.0,4.0,1.0,0.0,7476.26513671875
30389,12,2021-01-01,2021-01-31,tg,DESKTOP,298.0,796.0,['C117231'],32.0,5.0,7.0,0.0,13781.6591796875
34219,12,2020-04-17,2020-04-17,tg,DESKTOP,298.0,398.0,['C53444'],2.0,5.0,5.0,0.0,1155.4442138671875
22197,12,2020-10-06,2020-10-13,tg,DESKTOP,298.0,796.0,['C93245'],9.0,2.0,2.0,0.0,6564.5101318359375
52,10,2020-05-26,2020-06-22,butterfly,DESKTOP,420.0,574.0,"['C60132', 'C61107']",29.0,2.0,1.0,0.0,11899.551025390623
27068,12,2021-07-02,2021-07-25,butterfly,DESKTOP,298.0,398.0,['C160306'],25.0,5.0,7.0,0.0,10063.162994384766
25860,12,2021-09-02,2021-09-18,butterfly,DESKTOP,298.0,398.0,['C171812'],18.0,4.0,6.0,0.0,10301.909545898438
5183,12,2020-08-12,2020-08-18,butterfly,DESKTOP,298.0,398.0,['C80819'],8.0,3.0,2.0,0.0,5170.3896484375
359,11,2020-04-08,2020-07-29,butterfly,DESKTOP,486.0,278.0,"['C50977', 'C61275']",114.0,3.0,3.0,0.0,14501.305847167969
8244,7,2019-06-13,2019-06-21,butterfly,DESKTOP,350.0,494.0,['C30324'],10.0,4.0,5.0,0.0,3915.804748535156
16607,11,2021-09-18,2021-10-11,showcase,DESKTOP,494.0,1063.0,['175746'],25.0,6.0,1.0,0.0,57142.857142857145
24010,12,2020-10-12,2020-10-31,butterfly,DESKTOP,298.0,398.0,['C97022'],21.0,1.0,6.0,0.0,10600.684387207031
34168,12,2020-12-10,2020-12-12,tg,DESKTOP,298.0,796.0,['C114290'],4.0,4.0,6.0,0.0,2887.743408203125
6827,7,2020-03-18,2020-03-25,butterfly,DESKTOP,350.0,494.0,['C50237'],9.0,3.0,3.0,0.0,3508.4610900878906
5489,12,2021-08-02,2021-11-24,butterfly,DESKTOP,298.0,398.0,['C167996'],116.0,1.0,3.0,0.0,18033.39617919922
8132,7,2020-01-27,2020-03-03,butterfly,DESKTOP,350.0,494.0,['C44507'],38.0,1.0,2.0,0.0,8194.945617675781
29371,7,2020-06-02,2020-07-04,butterfly,DESKTOP,350.0,492.0,['C62352'],34.0,2.0,6.0,0.0,9971.787658691406
35611,10,2019-07-24,2019-07-30,showcase,DESKTOP,420.0,1440.0,['31873'],8.0,3.0,2.0,0.0,11428.57142857143
16515,10,2019-10-28,2019-11-13,butterfly,DESKTOP,420.0,574.0,['C35837'],18.0,1.0,3.0,0.0,9396.331787109377
815,12,2020-09-22,2020-12-29,butterfly,DESKTOP,298.0,398.0,"['C105159', 'C92151', 'C92217', 'C92226', 'C92229', 'C92234', 'C92235', 'C92238']",89.0,2.0,2.0,0.0,24548.474975585938
26814,12,2021-07-27,2021-08-22,butterfly,DESKTOP,298.0,398.0,['C165726'],28.0,2.0,7.0,0.0,13597.299194335938
131,10,2020-08-28,2020-09-20,butterfly,DESKTOP,420.0,574.0,"['C85555', 'C85570']",25.0,5.0,7.0,0.0,8196.125030517578
9732,12,2019-07-08,2019-07-10,stoprayon,DESKTOP,121.0,995.0,['31454'],4.0,1.0,3.0,0.0,2436.09912109375
12002,12,2021-06-03,2021-06-27,tg,DESKTOP,298.0,796.0,['C152964'],26.0,4.0,7.0,0.0,11197.598083496094
15895,11,2020-07-09,2020-07-23,butterfly,DESKTOP,486.0,278.0,['C70145'],16.0,4.0,4.0,0.0,8388.314453125
13538,12,2020-09-11,2020-10-04,tg,DESKTOP,298.0,796.0,['C90119'],25.0,5.0,7.0,0.0,10766.92123413086
25803,11,2019-09-29,2019-11-13,butterfly,DESKTOP,488.0,270.0,['CB4257'],47.0,7.0,3.0,0.0,10429.42234802246
20953,10,2020-12-29,2021-01-03,butterfly,DESKTOP,393.0,555.0,['C107008'],7.0,2.0,7.0,0.0,5568.263305664063
32297,12,2020-06-10,2020-06-22,tg,DESKTOP,298.0,796.0,['C63805'],14.0,3.0,1.0,0.0,8844.853759765625
21536,11,2020-03-10,2020-03-10,showcase,DESKTOP,472.0,1061.0,['46323'],2.0,2.0,2.0,0.0,4571.428571428572
17446,12,2021-03-15,2021-03-28,banner,DESKTOP,200.0,995.0,['134809'],15.0,1.0,7.0,0.0,6250.013580322266
2865,11,2021-07-27,2021-08-30,showcase,DESKTOP,494.0,1063.0,['166972'],36.0,2.0,1.0,0.0,82285.71428571429
29895,12,2020-10-27,2020-12-19,tg,DESKTOP,298.0,597.0,['C100411'],55.0,2.0,6.0,0.0,19776.26983642578
26589,11,2021-06-28,2021-07-16,showcase,DESKTOP,494.0,1063.0,['158802'],20.0,1.0,5.0,0.0,45714.28571428572
3021,11,2020-01-01,2020-01-11,shop,DESKTOP,206.0,285.0,['foire-a-la-viande'],12.0,3.0,6.0,1.0,8096.007568359375
23346,12,2021-03-01,2021-04-07,butterfly,DESKTOP,298.0,398.0,['C131822'],39.0,1.0,3.0,0.0,8076.403335571289
15828,12,2020-04-07,2020-04-30,butterfly,DESKTOP,298.0,398.0,['C53667'],25.0,2.0,4.0,0.0,11776.197814941406
10749,12,2021-01-29,2021-03-13,butterfly,DESKTOP,298.0,398.0,['C123374'],45.0,5.0,6.0,0.0,12886.081237792969
29505,12,2021-05-12,2021-05-16,butterfly,DESKTOP,298.0,398.0,['C146640'],6.0,3.0,7.0,0.0,3755.07568359375
29832,11,2020-04-19,2020-05-19,butterfly,DESKTOP,486.0,278.0,['C47215'],32.0,7.0,2.0,0.0,13018.0
23526,7,2021-09-18,2021-10-06,butterfly,DESKTOP,351.0,564.0,['176879'],20.0,6.0,3.0,0.0,11092.877197265623
12743,12,2021-05-16,2021-05-16,butterfly,DESKTOP,298.0,398.0,['C146226'],2.0,7.0,7.0,0.0,1405.1162109375
35925,12,2021-09-17,2021-10-02,butterfly,DESKTOP,298.0,398.0,['C178326'],17.0,5.0,6.0,0.0,9729.581237792969
12436,11,2020-07-13,2020-07-20,stoprayon,DESKTOP,147.0,1077.0,['venez-decouvrir-nos-offres-du-moment'],9.0,1.0,1.0,0.0,6766.919494628906
30390,11,2020-05-19,2020-05-19,showcase,DESKTOP,472.0,1061.0,['59826'],2.0,2.0,2.0,0.0,4571.428571428572
7593,11,2021-09-06,2021-10-11,showcase,DESKTOP,494.0,1063.0,['175270'],37.0,1.0,1.0,0.0,84571.42857142858
22135,7,2021-03-28,2021-04-04,butterfly,DESKTOP,394.0,576.0,['137058'],9.0,7.0,7.0,0.0,4471.466583251953
23764,12,2021-01-11,2021-01-22,tg,DESKTOP,298.0,796.0,['C117358'],13.0,1.0,5.0,0.0,7590.701110839844
30257,12,2020-11-17,2020-11-19,tg,DESKTOP,298.0,796.0,['C106472'],4.0,2.0,4.0,0.0,2777.468994140625
448,11,2020-10-08,2020-10-27,showcase,DESKTOP,472.0,1047.0,"['89899', '89902']",21.0,4.0,2.0,0.0,48000.0
17525,12,2020-11-15,2020-12-31,tg,DESKTOP,298.0,796.0,['C107203'],48.0,7.0,4.0,0.0,11857.963623046877
941,12,2021-05-07,2021-05-17,tg,DESKTOP,298.0,796.0,"['C146941', 'C146953']",12.0,5.0,1.0,0.0,7476.26513671875
13425,12,2021-08-16,2021-10-17,tg,DESKTOP,298.0,796.0,['C165691'],64.0,1.0,7.0,0.0,11823.0830078125
5208,10,2020-10-21,2020-11-01,butterfly,DESKTOP,450.0,555.0,['C100245'],13.0,3.0,7.0,0.0,9260.873413085938
9438,12,2021-06-24,2021-07-03,butterfly,DESKTOP,298.0,398.0,['C157896'],11.0,4.0,6.0,0.0,7941.294372558594
22959,11,2020-08-09,2020-09-27,butterfly,DESKTOP,486.0,278.0,['C46125'],51.0,7.0,7.0,0.0,14215.102935791016
12200,12,2021-04-28,2021-06-21,tg,DESKTOP,298.0,398.0,['C145410'],56.0,3.0,1.0,0.0,11825.5498046875
1090,7,2020-11-30,2020-12-31,butterfly,DESKTOP,394.0,576.0,['111362'],33.0,1.0,4.0,0.0,5745.29768371582
10662,12,2021-05-11,2021-05-16,banner,DESKTOP,200.0,995.0,['146872'],7.0,2.0,7.0,0.0,5216.7294921875
27277,11,2020-10-15,2020-11-20,showcase,DESKTOP,472.0,1047.0,['99307'],38.0,4.0,5.0,0.0,86857.14285714286
5377,11,2021-05-31,2021-05-31,showcase,DESKTOP,438.0,1063.0,['153178'],2.0,1.0,1.0,0.0,4571.428571428572
23939,12,2020-06-27,2020-06-29,tg,DESKTOP,298.0,796.0,['C67703'],4.0,6.0,1.0,0.0,2798.93701171875
32340,10,2020-06-25,2020-07-11,butterfly,DESKTOP,420.0,574.0,['C66623'],18.0,4.0,6.0,0.0,10824.098510742188
33507,12,2021-06-21,2021-07-02,butterfly,DESKTOP,298.0,398.0,['C157884'],13.0,1.0,5.0,0.0,7590.701110839844
32586,12,2021-05-12,2021-05-16,tg,DESKTOP,298.0,796.0,['C146420'],6.0,3.0,7.0,0.0,3755.07568359375
25829,12,2020-07-17,2020-07-18,tg,DESKTOP,298.0,796.0,['C66287'],3.0,5.0,6.0,0.0,2165.807556152344
14537,12,2020-09-30,2020-10-09,butterfly,DESKTOP,298.0,398.0,['C93247'],11.0,3.0,5.0,0.0,6354.943176269531
9998,11,2021-09-10,2021-10-01,butterfly,DESKTOP,486.0,532.0,['C176609'],23.0,5.0,5.0,0.0,6487.701416015625
28516,12,2021-07-14,2021-08-21,tg,DESKTOP,298.0,796.0,['C164431'],40.0,3.0,6.0,0.0,12799.93408203125
9969,10,2019-07-03,2019-07-03,butterfly,DESKTOP,420.0,574.0,['C31193'],2.0,3.0,3.0,0.0,1302.0772705078125
19099,7,2020-07-10,2020-07-31,butterfly,DESKTOP,350.0,492.0,['C69781'],23.0,5.0,5.0,0.0,5298.082077026367
26081,12,2021-05-11,2021-06-06,butterfly,DESKTOP,298.0,398.0,['C146739'],28.0,2.0,7.0,0.0,13597.299194335938
24987,12,2020-07-15,2020-08-19,butterfly,DESKTOP,298.0,398.0,['C68328'],37.0,3.0,3.0,0.0,10073.460021972656
25701,12,2020-10-03,2020-12-31,butterfly,DESKTOP,298.0,398.0,['C95329'],91.0,6.0,4.0,0.0,21332.55447387696
23146,10,2019-07-05,2019-07-09,butterfly,DESKTOP,420.0,574.0,['C31297'],6.0,5.0,2.0,0.0,4410.2677001953125
16492,11,2020-12-01,2020-12-06,stoprayon,DESKTOP,145.0,1063.0,['toutes-les-huiles-lesieur'],7.0,2.0,7.0,0.0,5568.263305664063
21076,10,2020-04-13,2020-05-21,butterfly,DESKTOP,420.0,574.0,['C54332'],40.0,1.0,4.0,0.0,10464.410400390623
10227,12,2019-05-08,2019-05-30,stoprayon,DESKTOP,121.0,995.0,['27874'],24.0,3.0,4.0,0.0,9310.95849609375
27748,12,2020-07-17,2020-07-25,butterfly,DESKTOP,298.0,398.0,['C70833'],10.0,5.0,6.0,0.0,7219.358520507812
945,12,2021-05-31,2021-07-11,tg,DESKTOP,298.0,796.0,"['C152978', 'C152985', 'C154924', 'C154929']",43.0,1.0,7.0,0.0,9893.71630859375
12817,12,2021-01-06,2021-01-16,tg,DESKTOP,298.0,398.0,['C117991'],12.0,3.0,6.0,0.0,8663.230224609375
20441,11,2019-05-08,2019-05-08,butterfly,DESKTOP,487.0,293.0,['C27094'],2.0,3.0,3.0,0.0,1302.0772705078125
2705,12,2021-07-08,2021-07-27,tg,DESKTOP,298.0,796.0,['C163311'],21.0,4.0,2.0,0.0,9473.723693847656
15677,12,2020-03-01,2020-03-09,stoprayon,DESKTOP,122.0,995.0,['C47827'],10.0,7.0,1.0,0.0,7336.68212890625
35864,12,2020-11-30,2020-12-31,butterfly,DESKTOP,298.0,398.0,['C108981'],33.0,1.0,4.0,0.0,9466.475189208984
13293,11,2021-05-26,2021-06-16,butterfly,DESKTOP,486.0,531.0,['C152116'],23.0,3.0,3.0,0.0,6129.700744628906
26423,12,2020-06-02,2020-06-12,butterfly,DESKTOP,298.0,398.0,['C62875'],12.0,2.0,5.0,0.0,7929.760986328125
6010,11,2021-05-31,2021-07-01,showcase,DESKTOP,494.0,1063.0,['150814'],33.0,1.0,4.0,0.0,75428.57142857143
33537,7,2021-03-05,2021-03-28,butterfly,DESKTOP,394.0,576.0,['132938'],25.0,5.0,7.0,0.0,6472.209167480469
4486,10,2019-10-15,2019-11-14,butterfly,DESKTOP,420.0,574.0,['C35397'],32.0,2.0,4.0,0.0,10803.673828125
20243,12,2021-04-05,2021-04-11,butterfly,DESKTOP,298.0,398.0,['C139413'],8.0,1.0,7.0,0.0,5056.19140625
9310,12,2021-01-13,2021-01-16,tg,DESKTOP,298.0,597.0,['C118888'],5.0,3.0,6.0,0.0,3609.679260253906
6216,12,2020-03-03,2020-03-12,stoprayon,DESKTOP,122.0,995.0,['C47828'],11.0,2.0,4.0,0.0,7638.039733886719
2002,11,2021-01-09,2021-01-13,showcase,DESKTOP,438.0,266.0,['117808'],6.0,6.0,3.0,0.0,13714.285714285714
8526,11,2021-03-22,2021-03-31,butterfly,DESKTOP,486.0,274.0,['C136764'],11.0,1.0,3.0,0.0,7229.382751464844
25744,11,2021-08-21,2021-09-12,showcase,DESKTOP,494.0,1063.0,['172110'],24.0,6.0,7.0,0.0,54857.142857142855
32021,10,2019-05-09,2019-05-25,butterfly,DESKTOP,420.0,574.0,['C25416'],18.0,4.0,6.0,0.0,10824.098510742188
719,12,2020-04-27,2020-05-03,tg,DESKTOP,298.0,597.0,['C55780'],8.0,1.0,7.0,0.0,5056.19140625
22860,11,2020-01-14,2020-02-05,butterfly,DESKTOP,486.0,278.0,['C43537'],24.0,2.0,3.0,0.0,8390.400146484375
29038,12,2021-07-14,2021-08-01,tg,DESKTOP,298.0,796.0,['C164375'],20.0,3.0,7.0,0.0,8613.536987304688
18946,7,2020-12-02,2020-12-18,butterfly,DESKTOP,419.0,576.0,['111129'],18.0,3.0,5.0,0.0,8634.2958984375
19174,10,2019-09-30,2019-10-20,butterfly,DESKTOP,420.0,574.0,['C30155'],22.0,1.0,7.0,0.0,7348.5062255859375
1055,7,2020-09-07,2020-09-30,butterfly,DESKTOP,350.0,492.0,"['C76905', 'C76906']",25.0,1.0,3.0,0.0,5869.448471069336
21234,7,2021-06-25,2021-06-25,butterfly,DESKTOP,351.0,564.0,['148828'],2.0,5.0,5.0,0.0,783.1609497070312
31637,10,2020-05-29,2020-06-09,butterfly,DESKTOP,420.0,574.0,['C62003'],13.0,5.0,2.0,0.0,9555.580017089844
22353,7,2021-09-18,2021-10-06,butterfly,DESKTOP,351.0,564.0,['175311'],20.0,6.0,3.0,0.0,11092.877197265623
30729,12,2021-01-06,2021-01-14,tg,DESKTOP,298.0,796.0,['C117880'],10.0,3.0,4.0,0.0,6112.759399414063
8766,11,2021-09-11,2021-09-29,showcase,DESKTOP,494.0,1063.0,['176597'],20.0,6.0,3.0,0.0,45714.28571428572
57,10,2020-04-09,2020-05-24,butterfly,DESKTOP,420.0,574.0,"['C53842', 'C53844']",47.0,4.0,7.0,0.0,10296.828216552734
806,12,2020-09-22,2020-10-05,butterfly,DESKTOP,298.0,398.0,"['C91858', 'C91866', 'C93977']",15.0,2.0,1.0,0.0,6816.708068847656
12479,12,2021-07-06,2021-07-11,butterfly,DESKTOP,298.0,398.0,['C163041'],7.0,2.0,7.0,0.0,4962.560791015625
30072,11,2021-06-05,2021-06-26,butterfly,DESKTOP,498.0,532.0,['C153375'],23.0,6.0,6.0,0.0,11140.92120361328
12568,10,2020-01-20,2020-02-02,butterfly,DESKTOP,420.0,574.0,['C43780'],15.0,1.0,7.0,0.0,5288.668670654297
14850,11,2021-07-21,2021-07-22,showcase,DESKTOP,494.0,1063.0,['163676'],3.0,3.0,4.0,0.0,6857.142857142857
26673,11,2021-09-23,2021-09-23,butterfly,DESKTOP,499.0,531.0,['C174314'],2.0,4.0,4.0,0.0,1318.935546875
11835,7,2021-01-30,2021-02-01,butterfly,DESKTOP,394.0,576.0,['123223'],4.0,6.0,1.0,0.0,1948.7613525390625
5667,10,2019-12-05,2020-01-06,butterfly,DESKTOP,420.0,574.0,['C39246'],34.0,4.0,1.0,0.0,10999.12451171875
36991,11,2021-09-19,2021-09-29,showcase,DESKTOP,494.0,1063.0,['178352'],12.0,7.0,3.0,0.0,27428.571428571428
29662,11,2019-11-21,2019-11-21,butterfly,DESKTOP,486.0,278.0,['C38346'],2.0,4.0,4.0,0.0,1318.935546875
271,11,2019-11-14,2019-11-20,butterfly,DESKTOP,486.0,278.0,['C37128'],8.0,4.0,3.0,0.0,5208.30908203125
19463,12,2020-06-26,2020-06-30,tg,DESKTOP,298.0,796.0,['C67698'],6.0,5.0,2.0,0.0,3877.792236328125
11378,12,2020-05-11,2020-05-13,tg,DESKTOP,298.0,398.0,['C58721'],4.0,1.0,3.0,0.0,2436.09912109375
885,12,2021-01-18,2021-02-05,butterfly,DESKTOP,298.0,398.0,"['C120476', 'C120478', 'C120479']",20.0,1.0,5.0,0.0,8685.852661132812
4885,11,2021-08-24,2021-09-06,showcase,DESKTOP,494.0,1063.0,['171914'],15.0,2.0,1.0,0.0,34285.71428571429
11501,12,2021-09-21,2021-10-06,tg,DESKTOP,298.0,398.0,['C178089'],17.0,2.0,3.0,0.0,8343.07373046875
5297,11,2021-06-12,2021-07-01,showcase,DESKTOP,494.0,1063.0,['153602'],21.0,6.0,4.0,0.0,48000.0
16676,11,2020-09-28,2020-12-01,showcase,DESKTOP,472.0,1047.0,['93722'],66.0,1.0,2.0,0.0,150857.14285714287
4218,12,2020-01-07,2020-01-26,banner,DESKTOP,200.0,995.0,['43281'],21.0,2.0,7.0,0.0,10960.482421875
10115,10,2020-08-17,2020-09-29,butterfly,DESKTOP,420.0,574.0,['C80947'],45.0,1.0,2.0,0.0,11156.812591552734
32015,12,2019-05-08,2019-07-16,banner,DESKTOP,200.0,995.0,"['cf0fe202eeb48eea8a77349ebae3986b.gif"") no-repeat scroll 50% 50% ']",71.0,3.0,2.0,0.0,17681.595764160156
19706,11,2021-06-09,2021-08-25,showcase,DESKTOP,494.0,1063.0,['124769'],79.0,3.0,3.0,0.0,180571.4285714285
22397,11,2021-09-16,2021-09-26,showcase,DESKTOP,494.0,1063.0,['175718'],12.0,4.0,7.0,0.0,27428.571428571428
33373,10,2019-09-12,2019-10-07,butterfly,DESKTOP,420.0,574.0,['C32214'],27.0,4.0,1.0,0.0,8835.427001953125
36825,12,2019-08-08,2019-08-25,stoprayon,DESKTOP,121.0,995.0,['32337'],19.0,4.0,7.0,0.0,9048.529083251951
23469,10,2021-05-26,2021-06-14,butterfly,DESKTOP,381.0,555.0,['C151857'],21.0,3.0,1.0,0.0,6871.998779296875
14781,11,2021-05-18,2021-05-31,showcase,DESKTOP,438.0,1063.0,['149425'],15.0,2.0,1.0,0.0,34285.71428571429
7426,11,2019-10-13,2019-11-13,butterfly,DESKTOP,488.0,270.0,['CB4321'],33.0,7.0,3.0,0.0,11203.054870605469
17862,12,2021-03-03,2021-05-01,butterfly,DESKTOP,298.0,398.0,['C132298'],61.0,3.0,6.0,0.0,17318.394805908203
9897,11,2021-01-04,2021-02-11,showcase,DESKTOP,472.0,1047.0,['118447'],40.0,1.0,4.0,0.0,91428.57142857143
24388,11,2019-11-11,2020-01-04,butterfly,DESKTOP,486.0,278.0,['C38379'],56.0,1.0,6.0,0.0,18229.2783203125
16819,11,2019-08-22,2019-08-26,butterfly,DESKTOP,488.0,270.0,['CB4535'],6.0,4.0,1.0,0.0,4270.6080322265625
18268,12,2021-05-25,2021-07-18,butterfly,DESKTOP,298.0,398.0,['C151706'],56.0,2.0,7.0,0.0,17155.385009765625
3218,11,2019-08-13,2019-08-21,butterfly,DESKTOP,486.0,278.0,['C30955'],10.0,2.0,3.0,0.0,7341.299438476562
14064,11,2019-10-15,2019-11-13,butterfly,DESKTOP,488.0,270.0,['CB4729'],31.0,2.0,3.0,0.0,10204.753845214844
7901,12,2021-07-18,2021-07-18,butterfly,DESKTOP,298.0,398.0,['C161411'],2.0,7.0,7.0,0.0,1405.1162109375
36027,11,2020-12-06,2020-12-06,stoprayon,DESKTOP,250.0,1063.0,['la-fromagie-de-noel'],2.0,7.0,7.0,0.0,1578.1741943359375
36229,12,2020-09-28,2020-10-09,butterfly,DESKTOP,298.0,398.0,['C93527'],13.0,1.0,5.0,0.0,7590.701110839844
36769,12,2020-03-01,2020-04-03,tg,DESKTOP,298.0,796.0,['C48535'],35.0,7.0,5.0,0.0,11334.513092041016
27558,12,2021-04-28,2021-05-01,butterfly,DESKTOP,298.0,398.0,['C144636'],5.0,3.0,6.0,0.0,3609.679260253906
7395,11,2019-09-09,2019-10-13,butterfly,DESKTOP,486.0,278.0,['C32313'],36.0,1.0,7.0,0.0,11890.389770507812
35759,11,2021-04-09,2021-05-18,butterfly,DESKTOP,486.0,532.0,['C131701'],41.0,5.0,2.0,0.0,13571.370361328123
12512,11,2021-04-07,2021-05-03,showcase,DESKTOP,438.0,1063.0,['139960'],28.0,3.0,1.0,0.0,64000.0
8640,10,2019-06-12,2019-06-18,showcase,DESKTOP,420.0,1440.0,['26532'],8.0,3.0,2.0,0.0,11428.57142857143
1014,7,2020-04-15,2020-05-27,butterfly,DESKTOP,350.0,494.0,"['C53963', 'C53965']",44.0,3.0,3.0,0.0,4661.878082275391
24103,10,2019-06-08,2019-06-13,butterfly,DESKTOP,420.0,574.0,['C28569'],7.0,6.0,4.0,0.0,5153.259948730469
12014,11,2021-03-10,2021-04-05,showcase,DESKTOP,438.0,266.0,['134502'],28.0,3.0,1.0,0.0,64000.0
33850,11,2021-04-05,2021-05-31,showcase,DESKTOP,438.0,1063.0,['138315'],58.0,1.0,1.0,0.0,132571.42857142858
24839,12,2020-11-12,2020-12-31,butterfly,DESKTOP,298.0,398.0,['C105555'],51.0,4.0,4.0,0.0,8730.490905761719
34922,11,2021-07-02,2021-07-16,butterfly,DESKTOP,486.0,531.0,['C157642'],16.0,5.0,5.0,0.0,8502.4921875
27285,11,2021-07-09,2021-07-21,butterfly,DESKTOP,486.0,531.0,['C163661'],14.0,5.0,3.0,0.0,3990.890380859375
8353,12,2019-05-08,2019-05-30,stoprayon,DESKTOP,121.0,995.0,['27873'],24.0,3.0,4.0,0.0,9310.95849609375
4432,10,2019-06-19,2019-06-25,showcase,DESKTOP,420.0,1440.0,['26339'],8.0,3.0,2.0,0.0,11428.57142857143
14934,12,2021-08-30,2021-10-16,butterfly,DESKTOP,298.0,398.0,['C173062'],49.0,1.0,6.0,0.0,14334.234619140623
35299,12,2021-05-12,2021-05-16,butterfly,DESKTOP,298.0,398.0,['C147012'],6.0,3.0,7.0,0.0,3755.07568359375
9670,12,2021-05-11,2021-06-28,tg,DESKTOP,298.0,796.0,['C146991'],50.0,2.0,1.0,0.0,13258.308410644531
5863,12,2020-07-23,2020-08-04,banner,DESKTOP,200.0,995.0,['73426'],14.0,4.0,2.0,0.0,8504.4189453125
429,11,2020-09-16,2020-09-25,butterfly,DESKTOP,486.0,278.0,['C90150'],11.0,3.0,5.0,0.0,7332.642700195312
4295,11,2021-03-17,2021-05-09,showcase,DESKTOP,438.0,1063.0,['131174'],55.0,3.0,7.0,0.0,125714.28571428572
2854,12,2021-06-17,2021-07-02,butterfly,DESKTOP,298.0,398.0,['C155817'],17.0,4.0,5.0,0.0,7277.948608398437
757,12,2020-01-27,2020-01-30,banner,DESKTOP,200.0,1195.0,"['44401', '44404']",5.0,1.0,4.0,0.0,3268.818664550781
1046,7,2020-07-13,2020-08-31,butterfly,DESKTOP,350.0,492.0,"['C71845', 'C71846', 'C83497']",51.0,1.0,1.0,0.0,6541.644927978516
23097,12,2021-06-01,2021-06-27,tg,DESKTOP,298.0,796.0,['C152194'],28.0,2.0,7.0,0.0,14385.50927734375
30286,7,2020-06-29,2020-09-30,butterfly,DESKTOP,350.0,492.0,['C68588'],95.0,1.0,3.0,0.0,9907.97046661377
8521,12,2021-05-14,2021-05-14,butterfly,DESKTOP,298.0,398.0,['C147837'],2.0,5.0,5.0,0.0,1155.4442138671875
35100,11,2019-06-04,2019-06-10,shop,DESKTOP,155.0,1124.0,['avec-qui-les-partagez-vous-mars'],8.0,2.0,1.0,1.0,4982.66650390625
12383,11,2020-04-08,2020-04-26,butterfly,DESKTOP,486.0,277.0,['C53715'],20.0,3.0,7.0,0.0,11543.533935546877
19118,12,2021-05-13,2021-05-14,banner,DESKTOP,200.0,995.0,['146870'],3.0,4.0,5.0,0.0,1842.095764160156
20059,11,2020-11-09,2020-11-17,showcase,DESKTOP,472.0,1047.0,['104899'],10.0,1.0,2.0,0.0,22857.14285714286
951,12,2021-06-07,2021-06-26,tg,DESKTOP,298.0,796.0,"['C154664', 'C154669']",21.0,1.0,6.0,0.0,11191.84130859375
24319,10,2019-05-08,2019-05-23,butterfly,DESKTOP,420.0,574.0,['C26918'],17.0,3.0,4.0,0.0,8912.584106445312
23063,12,2021-03-22,2021-04-18,tg,DESKTOP,298.0,796.0,['C133905'],29.0,1.0,7.0,0.0,12668.790893554688
15413,12,2021-09-14,2021-09-26,butterfly,DESKTOP,298.0,398.0,['C176795'],14.0,2.0,7.0,0.0,8873.01953125
10241,12,2019-11-18,2019-12-07,banner,DESKTOP,200.0,995.0,['38135'],21.0,1.0,6.0,0.0,11363.191772460938
14745,11,2019-12-06,2019-12-07,butterfly,DESKTOP,486.0,277.0,['C39564'],3.0,5.0,6.0,0.0,2376.61669921875
821,12,2020-10-19,2020-11-01,butterfly,DESKTOP,298.0,398.0,"['C99965', 'C99972', 'C99981']",15.0,1.0,7.0,0.0,5705.365447998047
25989,10,2020-07-21,2020-09-29,butterfly,DESKTOP,420.0,574.0,['C74836'],72.0,2.0,2.0,0.0,23533.119140625
